74,36,89
76,35,89
76,40,89
77,37,88
77,39,88
78,37,88
78,38,88
77,38,87
78,38,87
78,39,87
77,39,86
78,37,86
78,38,86
75,38,85
76,38,85
76,39,85
77,37,85
77,38,85
77,39,85
78,37,85
78,38,85
78,39,85
79,37,85
79,38,85
79,39,85
80,37,85
76,37,84
76,38,84
76,39,84
77,38,84
77,39,84
78,37,84
78,38,84
76,38,83
76,39,83
77,37,83
77,38,83
77,39,83
78,37,83
79,36,83
76,38,82
76,39,82
77,37,82
77,38,82
77,39,82
78,37,82
78,38,82
76,38,81
76,39,81
76,40,81
77,37,81
77,38,81
77,39,81
78,37,81
78,38,81
76,38,80
76,39,80
76,40,80
77,37,80
77,38,80
77,39,80
74,38,79
75,39,79
76,38,79
76,40,79
77,38,79
75,39,78
75,41,78
76,38,78
76,39,78
76,40,78
77,37,78
77,39,78
77,41,78
78,38,78
74,39,77
75,37,77
75,38,77
75,39,77
75,40,77
75,42,77
76,38,77
76,39,77
77,36,77
77,38,77
77,39,77
77,41,77
77,42,77
78,37,77
78,38,77
79,39,77
74,35,76
74,39,76
75,38,76
75,39,76
75,40,76
76,37,76
76,39,76
76,40,76
77,37,76
77,39,76
72,39,75
73,38,75
73,39,75
74,37,75
74,38,75
74,39,75
74,42,75
75,35,75
75,38,75
75,42,75
76,37,75
76,38,75
77,37,75
77,38,75
77,40,75
77,43,75
77,44,75
72,39,74
73,35,74
73,39,74
74,38,74
75,37,74
75,38,74
75,39,74
76,37,74
76,38,74
71,38,73
73,37,73
73,38,73
73,39,73
74,39,73
75,36,73
75,37,73
75,38,73
75,39,73
76,38,73
73,38,72
73,39,72
74,36,72
74,37,72
74,37,71
74,38,71
74,39,71
74,40,71
75,38,71
75,39,71
76,38,71
71,40,70
72,39,70
73,38,70
73,40,70
74,40,70
74,43,70
76,37,70
71,38,69
71,40,69
72,37,69
72,39,69
73,38,69
73,39,69
73,40,69
74,37,69
74,38,69
74,42,69
75,38,69
76,38,69
77,35,69
77,37,69
71,39,68
72,39,68
73,38,68
73,39,68
73,40,68
74,39,68
70,39,67
71,38,67
71,39,67
71,40,67
72,38,67
72,39,67
72,40,67
72,41,67
73,38,67
73,39,67
73,40,67
74,38,67
74,39,67
74,40,67
71,38,66
71,39,66
72,39,66
73,40,66
73,41,66
74,37,66
74,38,66
71,38,65
72,38,65
73,39,65
74,40,65
70,38,64
71,37,64
71,39,64
72,39,64
73,39,64
73,40,64
73,41,64
74,38,64
76,37,64
68,40,63
69,40,63
70,37,63
70,39,63
70,40,63
70,42,63
71,38,63
71,39,63
71,41,63
72,38,63
72,39,63
72,40,63
72,41,63
73,42,63
75,37,63
69,39,62
69,40,62
70,39,62
70,40,62
72,38,62
72,39,62
73,38,62
73,39,62
67,38,61
69,39,61
70,38,61
70,39,61
71,41,61
72,37,61
70,38,60
70,39,60
69,39,59
70,38,59
70,39,59
71,38,59
72,38,59
72,39,59
72,40,59
67,43,58
69,39,58
70,38,58
70,41,58
71,38,58
71,39,58
72,38,58
73,39,58
68,40,57
68,41,57
68,42,57
69,39,57
69,40,57
69,41,57
70,39,57
71,37,57
72,37,57
72,38,57
68,39,56
68,40,56
69,38,56
69,39,56
69,40,56
70,38,56
70,39,56
70,40,56
71,38,56
66,39,55
68,39,55
68,40,55
68,41,55
69,39,55
69,40,55
70,38,55
70,39,55
70,40,55
71,38,55
71,39,55
67,39,54
67,40,54
68,37,54
68,41,54
69,38,54
69,39,54
69,42,54
70,39,54
70,40,54
70,41,54
71,37,54
71,39,54
72,39,54
68,39,53
68,40,53
68,41,53
69,38,53
69,39,53
69,40,53
70,40,53
66,44,52
69,38,52
69,39,52
70,38,52
70,39,52
71,39,52
65,41,51
66,39,51
67,40,51
67,41,51
68,39,51
68,40,51
69,39,51
70,40,51
71,40,51
72,38,51
66,40,50
67,39,50
67,40,50
68,39,50
68,40,50
69,39,50
67,39,49
67,40,49
69,37,49
69,38,49
69,39,49
70,39,49
69,38,48
70,37,48
42,34,40
44,34,40
45,35,40
50,36,40
42,33,39
46,34,39
46,35,39
49,35,39
51,36,39
52,36,39
52,37,39
54,37,39
20,25,38
21,26,38
28,28,38
33,30,38
35,31,38
36,31,38
37,31,38
39,32,38
40,33,38
41,33,38
42,33,38
43,33,38
43,34,38
44,34,38
45,34,38
46,34,38
46,35,38
47,34,38
48,34,38
49,35,38
51,35,38
51,36,38
54,36,38
21,26,37
22,26,37
33,30,37
36,31,37
42,33,37
43,33,37
43,34,37
44,34,37
45,34,37
18,25,36
19,25,36
21,26,36
22,26,36
23,27,36
24,27,36
25,27,36
32,29,36
43,33,36
44,33,36
51,36,36
18,25,35
19,25,35
20,25,35
22,26,35
24,27,35
25,27,35
19,25,34
22,26,34
24,27,34
25,26,34
25,27,34
25,27,33
65,55,33
65,57,33
65,59,33
25,28,32
65,52,32
65,54,32
65,55,32
65,57,32
65,59,32
65,60,32
66,59,32
66,67,32
64,54,31
64,58,31
64,59,31
64,60,31
64,62,31
64,66,31
65,51,31
65,54,31
65,56,31
65,57,31
65,58,31
65,59,31
65,60,31
65,61,31
65,63,31
65,65,31
66,52,31
66,53,31
66,58,31
66,59,31
65,60,30
65,64,30
65,65,30
66,58,30
65,57,29
65,63,29
65,64,29
65,65,29
65,69,29
66,64,29
66,65,29
66,68,29
66,72,29
65,64,28
65,65,28
66,64,28
66,67,28
66,68,28
66,69,28
66,70,28
66,71,28
66,72,28
65,64,27
65,71,27
65,72,27
66,67,27
66,68,27
65,73,26
65,74,26
65,75,26
66,67,26
66,68,26
66,70,26
66,71,26
66,72,26
66,73,26
66,78,26
65,73,25
65,75,25
66,72,25
66,75,25
66,77,25
67,70,25
67,78,25
67,83,25
67,86,25
64,77,23
66,77,23
66,81,23
66,83,23
66,85,23
67,71,23
66,77,22
66,79,22
66,80,22
66,81,22
66,84,22
66,85,22
79,24,22
66,84,21
74,32,21
79,25,21
