25,49,89
26,49,89
27,46,89
27,49,89
27,50,89
27,53,89
28,48,89
28,50,89
28,51,89
25,49,88
26,47,88
26,48,88
26,49,88
26,48,87
26,49,87
26,50,87
28,50,87
24,47,86
24,48,86
25,47,86
25,48,86
25,49,86
26,48,86
26,49,86
27,48,86
27,49,86
27,50,86
28,46,86
28,47,86
28,48,86
28,49,86
28,50,86
25,48,85
26,47,85
26,48,85
26,49,85
27,48,85
27,49,85
27,50,85
28,48,85
28,49,85
28,50,85
26,48,84
26,49,84
27,48,84
27,49,84
28,48,84
28,49,84
26,48,83
27,48,83
27,49,83
28,48,83
27,47,82
27,48,82
27,49,82
28,49,82
26,49,81
27,48,81
27,49,81
28,48,81
28,49,81
29,47,81
29,48,81
25,49,80
26,49,80
27,48,80
28,47,80
28,48,80
29,46,80
29,48,80
30,47,80
26,49,79
27,48,79
27,49,79
28,47,79
28,48,79
28,49,79
29,46,79
29,47,79
29,48,79
29,49,79
30,48,79
30,49,79
27,49,78
28,47,78
28,48,78
28,49,78
29,47,78
26,50,77
27,49,77
28,47,77
28,48,77
28,50,77
29,47,77
29,48,77
29,49,77
29,50,77
28,49,76
28,50,76
29,49,76
30,48,76
28,48,75
28,49,75
29,48,75
29,49,75
30,48,75
30,49,75
30,50,75
31,47,75
28,49,74
29,49,74
30,48,74
30,49,74
31,47,74
31,48,74
31,49,74
31,50,74
29,49,73
30,48,73
28,47,72
28,49,72
29,46,72
29,49,72
31,47,72
31,48,72
32,49,72
28,47,71
30,49,71
31,47,71
31,48,71
31,49,71
31,50,71
32,48,71
32,49,71
29,47,70
29,48,70
29,49,70
30,48,70
31,47,70
31,48,70
31,49,70
32,48,70
30,49,69
31,48,69
31,49,69
32,48,69
32,49,69
33,49,69
31,48,68
31,48,67
32,47,67
32,48,67
33,47,67
33,48,67
31,47,66
31,48,66
31,49,66
32,48,66
32,49,66
33,48,66
33,49,66
34,46,66
34,48,66
31,48,65
32,48,65
33,48,65
34,47,65
31,48,64
32,48,64
32,49,64
33,48,64
33,49,64
34,48,64
31,48,63
32,48,63
32,49,63
32,51,63
33,48,63
33,50,63
35,48,63
32,48,62
33,47,62
33,48,62
34,47,62
34,48,62
34,49,62
35,49,62
36,49,62
32,48,61
34,48,61
35,48,61
33,46,60
33,47,60
33,48,60
33,49,60
34,48,60
34,49,60
32,47,59
32,48,59
33,49,59
34,47,59
34,48,59
34,49,59
35,47,59
34,48,58
35,48,58
36,47,58
36,48,58
32,48,57
33,48,57
33,49,57
34,46,57
34,47,57
34,50,57
35,46,57
35,47,57
35,48,57
35,49,57
36,46,57
36,47,57
36,49,57
37,46,57
37,49,57
39,45,57
34,47,56
34,48,56
35,47,56
35,48,56
36,47,56
37,45,56
37,46,56
37,48,56
34,48,55
35,47,55
35,48,55
35,49,55
36,46,55
36,48,55
36,49,55
37,47,55
37,48,55
37,50,55
52,48,44
54,48,44
54,49,44
